"relevant","tweet_text","tweet_id","humanitarian_label","original_humanitarian_label","event_type","dataset","year","event_name","original_relevant_label"
""," @nytimes: 33 Striking photos of #tornado destruction in Joplin, Missouri: http://bit.ly/iu2a8O (via @in_focus)","72862443516346304","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","â€œ@Drudge_Report: Police officer helping tornado cleanup in Joplin struck by lightning, dies... http://t.co/0Iu8jFFâ€ #WTF #DontMoveToJoplin","76776800843341696","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","#usnews Joplin tornado leaves thousands with no place to call home ","75400634840530800","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","A tornado is coming near Memphis...probably won't hit.","73522087477772096","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Mother's heroic last act saves daughter in tornado http://bit.ly/iQie4S","76410405186048000","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
""," @rob_sheridan: This is what happens when a tornado crosses a river. Holy shit. http://bit.ly/lSatyy - via @leviathant","77628575527862208","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Wow.....sunny, breezy, warm and less humid...blue skies thrown in at no extra charge! Wild tornado video at http://wjla.com/weather","76245024689504096","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @WorldVisionNews: Our #tornado response continues in #Joplin, #Twin Cities, #Tuscaloosa, beyond. See all World Vision press updates h ...","73416430690910208","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","The middle school tornado shelter is open to the public at this time.","73501669345869696","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","@BBCBreaking Tornado near Tuckerman, Ar. reported to be 1/2 mile wide - @KATVNews","73501044310687600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","News-Leader: Two Joplin tornado victims die after suffering fungal infections http://dlvr.it/VhhDH","78865486741372800","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","FWD: severestudios: Tornado Warning for Maries, Phelps, and Pulaski County in MO until 2:15pm CDT. #mowx","73450580395307008","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","@justinbieber we need all the prayers we can get! Being from Missouri all the damage is devastating. Thanks for caring Your the best #Joplin","72991874205499200","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","New tornado warning in Joplin again. :(","73218245074763600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @BadAstronomer: Holy crap. Animation of weather sat images of #Joplin tornadic supercell exploding into existence. http://is.gd/36AwFV","72869034076553200","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","#moore no #Tornado on ground, it is thinning out, debris falling from sky as slows down","73160253331603296","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @twcMarkElliot: One of many images showing the force of an EF-5 Tornado: http://i.imgur.com/smF2z.jpg","74239944134107104","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @JimCantore: TWO HOOKS ONE NEAR DALLAS AND ONE NEAR ONE WEST OF ARLINGTON, TX #TXWX #TORNADO","73203823405051904","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Obama Offers Condolences, Encouragement to Joplin Tornado Victims | FoxNews.com | http://t.co/iCAwvJ9 |","74995830729351104","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","The Springfield Tornado Path From Space. Thanks NASA - Rick Green | CT Confidential: http://t.co/IaQUR3o via @AddThis","78148633161236400","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","News - Greensboro_NC: Joplin tornado leaves thousands with no place to call home http://fb.me/X... http://nc.gs/iA8GEt #News #Greensboro","75367076465868800","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","KEPR Sports Director Remembers Tornado Threat While Living in Joplin: KEPR Action News Sports Director Morgan Vance... http://dlvr.it/T1G6S","73565560985747296","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","tornado watch, central minnesota","75319062036627296","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Watch the Tornado in Springfield http://www.youtube.com/watch?v=qIKu2f1bXes","76352455218171904","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Sending up prayers.  @MLBrown_writes: ""@BOSTON_FF_L29: Reports of another SPRINGFIELD Area Tornado Now!"" not cool, lots of family there.","76051689093873600","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Levi's 'Jean Tornado' in the Regent Street store is pretty cool http://pus.hu/jo7MJ8 via @BenPerman","75979515293216704","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @KTIVweather: Tornado Warning for Holt County in NE until 5:45pm. http://bit.ly/i5ZgcK","75327093256368000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @Gryphen2009: Hundreds of GOP members become atheists as God sends tornado to stop Palin bus tour and misses! http://tinyurl.com/3qzc ...","76107871535894400","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Southbridge Toddlerâ€™s Take On The Tornado: â€˜Things Got Brokenâ€™ http://bit.ly/mEEeJO via http://outside.in/01507","76886968272818000","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @BreakingNews: Fans at Rangers game in Arlington, Texas, are sheltering in place after tornado warning - @CardsFaninBigD http://bit.l ...","73221640300924800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @iembot_iwx: #IWX expires Tornado Warning for  Fulton, Williams [OH] till 5:30 PM EDT http://bit.ly/iVAbGg","74950384531148800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","The city of #Joplin will observe a #momentofsilence at 6:41pmE/5:41pmC/2:41pmP today. The tornado hit Joplin at that time last Sunday","74922300042002400","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @cnnAM: Images from #Joplin, MO show extreme devastation after Sunday's tornado. Rescue, recovery efforts continue there. Watch #CNN  ...","73000679882502000","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @txstormchasers: Destructive hail and possible #tornado moving into Dallas County. This is a violent storm! #txwx","73195082467131200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado sirens just went off at 17th and Broadway.","73422279974985600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @CTVSWO: No tornado in Hamilton or Caledonia, damage is consistent with a downburst, says Environment Canada. http://bit.ly/l9Jzvk","78561380902514496","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","The city of #Joplin will observe a #momentofsilence at 6:41pmE/5:41pmC/2:41pmP today. The tornado hit Joplin at that time last Sunday","74922300042002400","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","@noahovernight last fri we went 5:50 to 7 w straight weather bc of a tornado warn in 2 cnties. Lots of people got p'od. But all takes is 1.","76262467587670000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Greenville Mo nickel hail and debris falling from the sky.  tornado 10 miles SW of the city moving towards greenville. #nwspah #mowx","73499123202007008","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","2nd day in a row that part of Aroostook Co. ME is under a tornado warning. Rare in that neck of the woods. http://ow.ly/5eiRv #mewx","78919318926139200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @Ms_Frye: #Topeka #Lawrence #KC Jammin for Joplin with the band Sellout!! 100% of the proceeds go to #Joplin!! http://on.fb.me/iJzgbk ...","78184083708063600","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
""," @ddlovato: please pray for the tornado victims.. PLEASE..","73215833630965600","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Mayor: 'We are in life-saving mode' in western #Massachusetts   http://bit.ly/mkHJml #Tornado","76265038637309904","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @ahkhcclj: Last time Bruins won the Stanley Cup was in 1972... Last time Springfield had a tornado 1972... Coincidence? I think not!","76080240929157104","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","@TheDalyPlanet It's a scary afternoon/evening in these parts, tornado just up the street and nasty storm after nasty storm rolling through.","76063423703687104","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @MinnesotaNews: Minnesota Twins to hold autograph signing for tornado relief http://bit.ly/jwznbK","73441963860426704","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado alarm going off","73559501835468800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","@piperpost yipe! wow! i've had lots of tornado siren experiences but none like that :)","73539445260955600","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Everyone please pray for Joplin, Missouri again because they are under watch for another tornado.","73217639534702400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Alabama Mayor Won't Lift Ban On FEMA Trailers, Despite Tornado Damage http://huff.to/kshk0D","75337569860198400","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Tornado cleanup saps Merrill budgets: Eric Heimerl, left, and Brian Oestreich of EJ Construction and Oestreich B... http://bit.ly/mv17oH","75159297675370400","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","mad as shit a tornado is going to come pass and it knock out the cellular tower","79692793353748400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Eek.  Tornado warnings!","73556360452771808","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","We have front row tickets to the tornado that's gonna run us over..","78992097243447200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado is moving away... Thank goodness... That was too close","73217692202565600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Probably during the tornado warnings  @DP4Heisman They had gas in Dallas for .99 cent today!!!","73585301020356608","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","#PrayN4t/Lords  Healing & Restoration N Joplin. Church Destroyed By Tornado, Yet t/RoofTop Cross Still Standing, Refruge N #Jesus #Christ","74290454534963200","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","Tornado Warning!","73495044807598000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Webb City MO Church taking donations for #Joplin relief.","73864844532662208","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Talked to a friend from WMass. She was literally running from tornado trying to find safe place to hide. Ended up in strangers basement.","76254821207916400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Emergency broadcast now on TV for our area. We are under #tornado watch. Severe thunder storm imminent. #NYwx","76062042263523200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado warning. Sky just went black. At least I got my @NKOTBSB show in before the #Rapture","74930993412312896","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Look, my TV friends: when tornado sirens go off, we want residents to take cover. So get off the damn TV, take your crew & take cover","73217366057693104","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Funnel cloud spotted about 10 miles south of Danville, moving east.  Tornado Warning for Caswell Co, NC as a result...","73184029511384896","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @SnowyWestie: #PAWCIRCLE for @BearBearD in Memphis. Needs #barkbusters #BarkTreeAlert. Tornado on ground. @NoCrybabyDoGs @IamZorro Ba ...","73547105066684400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado watch over here till 10 pm. Oh well, it's not gonna hit us anyways.","73869922626838400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Um tornado warning with the sirens while being shuffeled  into a ""safe"" section of the grocery store.","74935810729840608","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Shocking before and after picture of the joplin missouri tornado devastation http://bit.ly/mgpTWV","75202113826860896","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
""," @RedCross: #Tornado watches and warnings in the northeast right now and through evening- pay attention to news and local authorities, ...","76042454306004800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Volcano eruption, Tornado, Flood, Cattle Plague... is the end of the world coming soon?","73254659657187200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Metro Appliances & More on North Main St is setting up a Distribution Center. Call (417) 782-1008 or (417) 438-1478 for details. #joplin","73050416832708608","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","tornado watch #ineffect","76050377920888800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","#txwx Storm still firing north of Houston tonight that are extending from the line across the us.","73564255441530800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","CNN Top Stories: 125 dead in Joplin: Residents of tornado-ravaged Joplin, Missouri, again found themselves huddl... http://bit.ly/jV7arS","73562315433328608","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
""," @TWCBreaking: Confirmed #tornado on ground 3 miles SW of Chickasha, OK, per fire dept.  TAKE COVER NOW!!!!  Radar:  http://wxch.nl/iGpssz","73148859433500608","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @CelebsFacts: Taylor Swift's Speak Now Help Now show raise over $750,000 for tornado victims. #CelebsFacts","76219318538485600","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","@envy_ochoa kinda ' but today the entire sky was dark & there was a tornado like 15 minutes away from my town ! It got crazy lol","74974914381225904","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","As it recovers from tornado, Joplin can take lessons from other cities: *http://vitamins-for-hair-loss.vitaminsguide.org/as-it-recovers-f...","75048256744329200","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @shawncable: Tornado reported on the gound near Ramona, SD... heading northeast. #sdwx","75372445917384704","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @severestudios: There is a small Tornado Watch in effect that includes Columbia and St. Louis, MO:  http://1.usa.gov/kxdEDC  #mowx","76399725984743296","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado sirens","73194407310012400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @RoyalOakPatch Tornado WARNING now in effect. Take cover Royal Oak!","74959653594869600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @KOMUnews: Tornado Watch for Chariton, Howard, Macon and Randolph County until 3:00am CDT.","73299480459489200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @WxChrisB: People in SW Hunt and NE Kaufman need to take tornado precautions at this time. #txwx","73214313971712000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @NWSNorman: Get your cameras ready! Smoke from large fires in Arizona has made its way into NW OK, and should make for an interesting ...","78232895562588000","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","See this is why ion mess with nature. Everything is fine one min, the next, it wanna thunder/rain. Hell, let's throw a tornado in there.","74955409676447600","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","FOX News: Tornado Death Toll Climbs http://bit.ly/kDqkC9","73420528895012800","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","MAN MY ASS THOUGHT A TORNADO HIT US THA WAY THEY ASS YELLIN GGESSHH THAT DAMN GAME!","73226401821630400","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","That's cute . If yu go to Amnesia tonight yu can make a donation to Joplin because of the tornado.","74930878383521600","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
""," @crownsbass5: After seeing real tornado damage firsthand, God showed me how important it is to help. We gotta get moving, people!","73941352160821200","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado headed for downtown Kansas City","73426256410066800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @CassandraLudwig: Dear Westboro, we just survived an F-5. you're like a pea-sized hail compared to that. Not gonna affect us...we r t ...","73605052614451200","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Tornado just touchdown at castleton square mall, and jump over tantrum","73585520386650000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Cannot believe the aftermath of the tornado here in western mass. The damage is devastating.","76463702248914800","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
""," @VeganCapitalist: Tornado watch issued for NYC and surrounding counties. Get your animal companions inside!","76067996174520304","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","How YOU can help those affected by the deadliest tornado in modern record-keeping era http://bit.ly/k5Ghum @restorejoplin","73364282129121200","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
""," @cupofteaintexas: TORNADO WARNING EXTENTED! Hutchins and Balch Springs take cover!","73214861898817504","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","There's also a tornado watch in my (Sydney) state, Massachusetts. In just minutes it's supposingly going to hit my area. Pray PLEASE.","76055645299802000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Please give donations at J.R. Johnston Tack for delivery to victims of the Joplin tornado located at 810 W. Locust in Bowling Green.","73459602448060400","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado sirens going off again in Owensboro.","73576686217728000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","#Connecticut Connecticut residents help in tornado response http://ctlocals.us","76258694077235200","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","The tornado's gonna come and get me! http://t.co/wZ61PaJ","76421383269257200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","@reedtimmerTVN tornado warning just issued for lower Michigan.","74911170812850000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","TORNADO WARNING has been canceled for VIGO but continues for Fountain, Parke and Vermillion until 7:15pm EDT!","73519594333147104","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","@PauleyP How freaking awesome is this dog? Mason the superdog! #noh8pets #tornado #Alabama  http://t.co/oYNjOkY","73628011127242704","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","What the deuce? Tornado in Yuba City and it's fuckin June wow... We got some Midwest weather now","76102954263904096","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Up to 104 so far in Lubbock today, 106 at Turkey and Paducah, 107 so far at Northfield. #txwx","78576304076759008","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","A Tornado Warning has been issued for for Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN until 07:30 PM  #weather","73537689508515808","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","from the looks of it, there's a tornado outside my window BUT my bestie insists we go to the gym anyway -_-.. i just want ice cream","78968030775881600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @JACKHARRYKSHB: Mizzou athletics producing tornado relief T-shirts,""One State. One Spirit. One Mizzou"".  $14.95. All proceeds to the  ...","73183426152370000","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","TORNADO WARNING [ Barry, MI ][ Calhoun, MI ] Expires: Sun May 29 17:00 EDT #SVRAlert","74934323983286208","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","tornado watch for Binghamton and surrounding areas. be safe...definitely OUT of here lmao","73882399309709200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Turns out the Tornado sirens went off during the stream and @jwhittalglobal & @weaves87 had to head to the safety area!","73212541383344000","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @RSVPCenter: The men of @MizzouDeltaChi have organized a supply drive for #Joplin #MO. Anything taken to 501 Turner Ave will be donat ...","72778671735316400","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","It's interesting when an opera lecture is interrupted by a tornado warning, and we're whisked away deep within the bowels of the Winspear.","73203170666491904","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Leominster MA tornado warnings and lightning #TwitPict http://twitpic.com/55nttb","76086034093449200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled, reach out/make sure ...","76016840236740608","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","There is no tornado it's a watch not a warning so all you can come out of ur basement","73559531636002800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @nwoweather: Apartments on the East side of Chickasha that were damaged by a Tornado 5-24-11 http://yfrog.com/h0h6pesj","75189690998857600","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","Seems like that last blob on the radar passed us up, waiting another 5 minutes for the next one. Ellsinore, MO sees Tornado #weather","73493860860432304","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @oldrockhousestl: Old Rock House will donate $1 to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...","73508848387891200","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Week after tornado, 29 people missing http://bit.ly/lrQIz1","75384698116907008","People missing, found or seen","","storm","ISCRAM2013","2011","2011 Joplin tornado","People missing, found or seen"
"","@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?","73216000727859200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","#tornado no more :-)","76116022570131296","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @reedtimmerTVN: Possible tornado near Holiday City, OH","74960621875118000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tha NWS has confirmed a tornado touched down in Shiawassee County. I'm headed there now...look for a live report @ABC12WJ at Noon.","75192840082300800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","@Samantha_Busch WI may be under tornado warnings but we are still going to watch@KyleBusch win the prelude!","78634199485136800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","BREAKING NEWS: TORNADO REPOED IN THE STORM HEADING MY WAY","78922450213142400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","who doesn't love a puppy surviving a tornado? http://bit.ly/iFN9CU my favorite story of the morning!","77645868978806704","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @palmerlaw: Report: *** Tornado Warning *** SIRENS in #chambana - Tornado on ground I72 near Route 47 exit going E-NE #chambana #CUstorms","73539177886646208","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","do ill-advised things like building a town in Tornado Kingdom","75120994351718400","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @wxrisk: Dallas Love Field: all passengers and staff are in the basement of the terminal. (per weather channel) #txwx","73209573401575296","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/h2d7rgrj WOW!!","72895737658216400","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @eman2936: How come everyone talking bout hail and aint no rain here just tornado sirens going off?","73222991927967600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","If they dont stop sayin more tornado warnings huh .....","73444431986032608","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @TIME: This dog was sucked up by a tornado, but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed)","74297355620458400","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
""," @BarackObama: In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado.","74898633622949696","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Rimes' Ponte Vedra tornado benefit attracting big-name support http://bit.ly/lUhSGC","75818132916289504","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado warning in belton, Everybody Go To Yal Basements & get shoes & blankets","73420529608044400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Ugh, deplorable.  @majornelson: Circus elephants help with Tornado Clean Up in Joplin, MO http://t.co/01qIMuM","76123683697070000","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado Warning - I hate these things ! #scary","73853374348541904","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @Bittersw33tstar: were under a tornado watch... WOW","75990416167669600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Watch the Joplin, Mo., memorial service for tornado victims: http://fxn.ws/2jlSSz","74914565917392800","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Shelby County Schools Assist With Tornado Relief Efforts  http://www.shelbyed.k12.al.us/community.htm","74181068185538400","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado warnings always cool. Its super windy & rainy outside. The thunder is shakin my house... #scared","73573589193994208","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","tornado heading our way. i just want to say I love you all.","78935244643909600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado warning sirens goin off in NKC","73431958830596000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
