"tweet_text","humanitarian_label"
"its been twoo weeks that s wer'aiting for drink we need water to drink","requests_or_needs"
"APPEAL FOR EFFECTEES OF FLOOD 2014 FACES Pakistan has initiated relief efforts and rendering its services to... http://t.co/LcF12bSq66","rescue_volunteering_or_donation_effort"
"Collection drive underway by our friends in #Bangalore. This is for the relief camps in #Chengannur. Please show your support. DM @twtnishad #KeralaFloods #KeralaFloodRelief","rescue_volunteering_or_donation_effort"
"Relief operations under way for #RubyPH-hit areas. #9newsph http://t.co/unIB80ZzID","not_related_or_irrelevant"
"We come in agreement on behalf of our brothers &amp; sisters in Puerto Rico affected by Hurricane Maria. #Reply AMEN and join us in prayer.","sympathy_and_support"
"They even built laundry drying racks and their own room dividers in the tents.","other_relevant_information"
"thoughts and prayers with the family in Kerala. Please do your bit for the speedy recovery of the place.","sympathy_and_support"
"4:53 AM Eastern Friday Morning September 14,2018 My vehicle is now Parked at my Workplace @ Hampton Roads Bridge–Tunnel","not_humanitarian"
"say month when the engineer passes has the house so that he can visualize","rescue_volunteering_or_donation_effort"
"Devastating news, approximately 20 dead during the #Earthquake in Jatlan, #AzadKashmir. May God bless the departed souls.","injured_or_dead_people"
"RT JoshLevs ""So awful. #Nepal #earthquake See the devastation: http://t.co/hRf0vbSJQL http://t.co/AjhkXdHYno""","sympathy_and_support"
"#ManCandy #MondayMotivation ‚Äì #Irma and #Harvey¬ cleanup https://t.co/fZzdXOX9Fl https://t.co/CVC1BGQ1Th","not_humanitarian"
"RT @davidcommon: Canada's C17 to arrive in #Nepal Wednesday. Bringing aid in. Taking Canadians out. http://t.co/Thk1qksS95","rescue_volunteering_or_donation_effort"
"Marsh Harbour took a direct hit, and it looks like the first wave did major damage. Cars are flipped and homes are damaged in this video. (HT @AnthonyQuintano)","infrastructure_and_utility_damage"
"Evacuating for Hurricane Dorian? Our team is standing by 24/7 to help! With Hurricane Dorian looming in Atlantic. As landfall becomes imminent, evacuation options are expected to become scarce. For immediate transportation assistance, give us a call today at 800-436-8719.","displaced_people_and_evacuations"
"A lot of my good friends live in the Abacos, and they were hit incredibly hard by Dorian today. Please donate if you can ❤️","rescue_volunteering_or_donation_effort"
"WFP 43,053 MT of Food Assistance (soy fortified sorghum grits, sorghum, wheat flour, vegetable oil, corn soy blend, lentils, non-fat dried milk) All","other_relevant_information"
"Tickets to see the Avalanche and I only have MacKinnon and Johnson jerseys and they both injured shake my fucking dick","not_related_or_irrelevant"
"RT @KeysEnergy: Given the extent of damage to KEYS service area the online outage map is not up-to-date. Do not base re-entry decisions on","infrastructure_and_utility_damage"
"RT @ccwildcatbb: Stay safe everyone! Our thoughts &amp; prayers are with everyone being affected by #Harvey.","sympathy_and_support"
"Nice.  https://t.co/P51Gl2El5J","not_related_or_irrelevant"
"Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz","rescue_volunteering_or_donation_effort"
"@BeauWillimon @realDonaldTrump @sacbee_news 6. He REALLY hates Californians 7. He thinks anything bad that happens in California is their own fault 8. He doesn’t like disaster relief -anywhere- 9. He will never accept climate change ever ever 10. All his ideas about fire come from old Smokey the Bear PSAs 11. Never learns","not_humanitarian"
"It reminds me of a war zone, the sky was grey and full of flames. More than 60 people died as Greece wildfires crisscrossed through areas outside of Athens","injured_or_dead_people"
"I'm a student that was part of the faculty in Port au Prince. .. I have nothing. . how can you help me please","other_relevant_information"
"#TexasStrong- @realDonaldTrump pledges $1M to #Harvey relief as rescue efforts continue. Join #Dobbs NOW on FBN7p #MAGA #TrumpTrain","rescue_volunteering_or_donation_effort"
"RT @PortAHarveyPics: Lots of photos of Cinnamon Shore damage on their website.  #PortAransas #HurricaneHarvey","infrastructure_and_utility_damage"
"#4OzeFR Blue sky start in Oz, but strong winds and high avalanche risk remain. A day to explore. Remember to check what lifts are open.","other_relevant_information"
"RT @Chawash_Baloch: 18000+ #Baloch r in #Pakistani custody &amp; 1250 #BalochMissingPersons have been killed &amp; dumped by #Pakistan Army &amp; ISI #…","not_related_or_irrelevant"
"Intensity of Harvey's Devastation Linked to Warming https://t.co/zS2RXx7A5J https://t.co/i3D8fNdbxQ","unknown_or_unclassified"
"No filters just a beautiful morning. I wish everyone that had damage from Florence a speedy recovery! @ Lake Townsend","sympathy_and_support"
"Typhoon Hagupit continues to sweep across the Philippines, but despite some deaths, widespread damage appears to have been avoided.","not_related_or_irrelevant"
"7.8-magnitude earthquake rocks Ecuador: ""We have activated all the emergency resources available...... https://t.co/wF7zGfSyuf (USAtoday)","rescue_volunteering_or_donation_effort"
"RT @WordSmithGuy: At least 246 killed as devastating 7.8 magnitude earthquake rocks Ecuador. Lets pray for our brothers &amp; sisters. :","sympathy_and_support"
"informations about Port-au-Prince","other_relevant_information"
"RT @tajinderbagga: Telecom Minister RS prasad order BSNL to Charge all call to Nepal as Local call #IndiaWithNepal","rescue_volunteering_or_donation_effort"
"RT @feralmagick:  find a fundraiser to attend!! Help support our community #EllicottCity #EllicottCityFlood /","rescue_volunteering_or_donation_effort"
"Salute to all the Fisher men who came forward with their boats to help the #KeralaFloodRelief with food &amp; supplies. They had a hand in rescuing many people who were trapped. They came uninvited but were totally welcomed. Bravo! #KeralaSOS","rescue_volunteering_or_donation_effort"
"Dear #RubyPH potek","not_related_or_irrelevant"
"Please pray for the people of Japan, Mexico (2nd Earthquake) and the Republic of Vanuatu (island chain east of","sympathy_and_support"
"However, rising temperatures and the associated glacial melt, Glacial Lake Outburst Flood (GLOF) and varying agricultural yields are likely to be the greatest threats to the country.","infrastructure_and_utility_damage"
"el prox cap de lost que voy a ver con mora es the shape of things to come https://t.co/P42ZzvZIYZ","not_humanitarian"
"A powerful #earthquake with magnitude of 5.8 badly damaged the #PakistaniKashmiri town of #Mirpur, leaving 19 people dead and more than 300 wounded.","injured_or_dead_people"
"#CycloneIdai: the UK ἞C἞7 - working with @MoHCCZim and our partners @UNICEF &amp; @WHO - has supported provision of hygiene kits and essential medicines to support those worst affected. @DFID_UK @foreignoffice @hbaldwin @UNICEFZimbabwe","rescue_volunteering_or_donation_effort"
"Imagine the chaos that Will ensue when a storm this powerful zeroes in on New York - ten to twenty million, even more, could be forced to evacuate. And where will everyone go? Refugee camps.","displaced_people_and_evacuations"
"The Damn Floods: Kerala’s Monster Monsoon Leaves Us With A Deluge Of Questions #KeralaFloods","other_relevant_information"
"“@MovePH: PHOTO: Taken in Borongan, E. Samar at 6:35am this morning. Photo by Rhodora Haynes #RubyPH http://t.co/6Eop8lFv1G”","not_related_or_irrelevant"
".@AMHQ @weatherchannel  4.9 EARTHQUAKE off San Felipe damaged hospital. #hurricaneODILE  #Odile headed there! @JimCantore @LATimes @maddow","infrastructure_and_utility_damage"
"Want to know where to give in the wake of #Harvey? Well be sharing links all week. First on the list, Red Cross.","other_relevant_information"
"BULLETIN: Tributes paid to Irishman confirmed dead in Greece wildfire; Increased pressure on GAA to host Liam Miller match","sympathy_and_support"
"RT @earthquakesSF: A 1.9 magnitude earthquake occurred 1.86mi W of American Canyon, California. Details: http://t.co/xibtufagss Map: http:/…","other_relevant_information"
"The Destruction Category 5 Hurricane Maria Left In Its Wake | NBC News  #Trending #News #Politics #Defense #Crisis","infrastructure_and_utility_damage"
"Radar update: Light to moderate rain continues to fall over the far eastern counties. Conditions will steadily improve today #Harvey #houwx","other_relevant_information"
"Hagupit weakens into tropical storm http://t.co/pew3lqLvBe #NLU","other_relevant_information"
"@Potraz_zw employees are collecting donations inform of cloths to assist the victims of #cycloneidai said D.G Machengete @NetOneCellular @econetzimbabwe @InfoMinZW @263Chat @fortunechasi #CycloneIdaiUPDATE","rescue_volunteering_or_donation_effort"
"Its a cold and windy Immaculate Conception 2nyt. Brace yourselves for the coming of Ruby, keep safe everyone! #Hagupit #TyphoonRuby","not_related_or_irrelevant"
"#PuertoRico dies while #DonaldTrump flies. #SavePuertoRico &amp; #ImpeachTrumpNOW! Please donate to any of these:  #Maria","rescue_volunteering_or_donation_effort"
"damn, crazy times. #BaltimoreRiots #NepalEarthquake  https://t.co/cdGb6NC2X5","not_related_or_irrelevant"
"#Chile:UPDT: Aftr quake, 900K return 2 coast; damage limited. http://t.co/BG5opt6ahW via @reuters","infrastructure_and_utility_damage"
"good morning I would like to have some information","missing_trapped_or_found_people"
"They also lack adequate medical equipment/supplies, syringes and needles, antibiotics, and other supplies.","not_humanitarian"
"Giving water , coats , blankets","not_humanitarian"
"I don't understand what does that mean this message.","other_relevant_information"
"Taking supplies to all of those affected by Harvey! #harvey #relief #donations #appraisalmc #houston https://t.co/uTXDIoCqdZ","rescue_volunteering_or_donation_effort"
"Prayers for the people affected by the flooding in Ellicott City. We drove down this street every Sunday to go to St. Paul’s church, every Monday to go to my violin lessons, and fortunately less frequently to go to the dentist. My heart breaks for them.","sympathy_and_support"
"ë█╧@IPBriones: Literal na baboy 'cause no workout dahil kay #RubyPHë█¥ i feel you ç_╩2","not_related_or_irrelevant"
"@PattyArquette soo sad to hear such news, were really lucky here in Philippines not experiencing does calamities","not_related_or_irrelevant"
"Latest : Odisha floods: Death toll goes up to 45, 4.8 lakh marooned - Firstpost: NDTVOdisha floods... http://t.co/VuZnhj2YDQ #IndianNews","injured_or_dead_people"
"Friday Morning. You ever wonder and look up. The contrast between the clouds and the steel / concrete of the buildings. Have an amazing day.","not_humanitarian"
"Between Nepal &amp; Baltimore, I keep asking, ""What good am I accomplishing here in Boise?!"" Is it presumptuous to think I could do anything?","not_related_or_irrelevant"
"New post added at Welcome to Costa Rica - Tsunami Watch for Costa Rica After Earthquake Off Chile Coast http://t.co/CeIsMVLLRr","other_relevant_information"
"Round high cylinder vase,with 80 Avalanche white roses! http://t.co/I8csKpxmOh  http://t.co/u2kY5ddwZ3 #WeddingCoordinator #paperwork","not_related_or_irrelevant"
"@JordanUhl Hello consumer! Have you heard about the recent wildfire in California that’s killed over 80 people? Well does Amazon have a product to sell you","not_humanitarian"
"Nepal Post-Earthquake Aid Fund http://t.co/K5TN1eOix0 via @gofundme","rescue_volunteering_or_donation_effort"
"Hy-Vee is donating to the American Red Cross to help communities impacted by historic flooding. Help support our neighbors devastated by flooding by donating directly to the Nebraska/Southwest Iowa American Red Cross chapter at .","rescue_volunteering_or_donation_effort"
"@5228027s The death toll unfortunately likely to change w enormity due to population size in all counties affected #Harvey","injured_or_dead_people"
"@NicolleDWallace So seriously in the next scrum on the WH lawn Id like to hear this question, Mr. President, regarding the massacre in Odessa and the damage from Hurricane Dorian would you like to chide a celebrity or just go play more golf? #PresidentGolfOuting","infrastructure_and_utility_damage"
"Nebraska United Way organizations and the Nebraska Bankers Association have teamed up for the Bank on Nebraska Flood Relief Fund.","rescue_volunteering_or_donation_effort"
"RT @PamelaFalk: #Italy Rescuers search for survivors #ItalyEarthquake that killed 247 @ItalyUN_NY @CBSNews @sethdoane @CBSRadioNews","rescue_volunteering_or_donation_effort"
"First whale spotted off Kaikoura since the earthquake - Yahoo New Zealand  via @YahooNZ","not_humanitarian"
"RT @PakArmyChief: Sad to see Punjab, Gilgit Baltistan &amp; Azad JK under floods. May Allah Paak do Reham on us. May Allah Paak forgive our sin…","sympathy_and_support"
"UNHAS have begun sling load operations out of Bagh using four of its Mi-8s.","not_humanitarian"
"Major earthquake hits Haiti MIAMI A powerful 7.0 magnitude earthquake struck near the capital of Haiti Tues. http bit.ly 7HWisK","other_relevant_information"
"RT @News24lHOT: ¤ USA http://t.co/q4TYgNWR4m 409 Earthquake Northern California Struck by 6.0 Magnitude Earthquake news24lhot Illinois USA …","other_relevant_information"
"To those who have evacuated, please stay until LGUs announcement. Better we stay on safe places than go back to our houses unsafe. #RubyPH","displaced_people_and_evacuations"
"RT @redcrossny: Follow @federation (#IFRC) for information on global #RedCross response to #NepalEarthquake","rescue_volunteering_or_donation_effort"
"Theres a need for everything post-#HurricaneHarvey -- diapers, rooms, blood. Heres how to help:","requests_or_needs"
"Is there a worse villain in a Disney movie than the Iceland hockey team from mighty ducks 2","not_related_or_irrelevant"
"Hard to watch-- #Harvey still dumping water on Houston, my birthplace. As much as 2 inches every 3 hrs (via @Ventuskycom)","other_relevant_information"
"New activation [#EMSR256]: Earthquake in Iraq https://t.co/0xHPjz0OJv #Copernicus #Earthquake #EUCivPro https://t.co/fxHl27wJGy","not_humanitarian"
"Happy Adoptaversary, Harvey. https://t.co/JBaMItCaHx","not_humanitarian"
"I thought to startup a day wid a strong heart. bt early mrg felt an aftershock. stay strong my country people. #earthquake #nepal","not_related_or_irrelevant"
"In the wake of hurricane Maria, the brothers of FIJI will be collecting supplies to help those affected in Puerto Rico.Every donation helps!","rescue_volunteering_or_donation_effort"
"Our hearts go out to all those affected by Hurricane Harvey. #ParadisePointResort","sympathy_and_support"
"RT @smitharyy: → http://t.co/8UWj6hzdEL Vanuatu #Vanuatu Flights Over Vanuatu Are Expected to Reveal Cyclone Devastation 59  Newfoundland C…","other_relevant_information"
"RT @paxieness: Thank you, Lord! “@ABSCBNNews: PAGASA: #RubyPh no longer a supertyphoon; public still warned to take precaution.”","not_related_or_irrelevant"
"Thinking of those who have fallen victim to the NEPAL earthquake ..RIP brothers &amp; sisters","not_related_or_irrelevant"
"#breaking Ecuador earthquake: At least 77 killed as rescue workers rush in https://t.co/PBtKhHmWtN","rescue_volunteering_or_donation_effort"
"RT @dhanyarajendran: Kerala girl Hanan pays it forward, donates Rs 1.5 lakh for flood relief","rescue_volunteering_or_donation_effort"
"#wxtwitter August 31, 2019: #Dorians a Category 5! Look at those dropsondes! NHC August 31, 2019: Its a 150mph Category 4 that hasnt strengthened all evening. #wxtwitter January 2020: Another 6 inches of snow? Are you kidding me? NHC January 2020: dOrIaN wAs a cAt fIvE.","other_relevant_information"
"RT @USCCB: .@ArchbishopKurtz calls 2nd collection to support @CatholicRelief response to #NepalEarthquake http://t.co/FHxYUNidxc http://t.c…","rescue_volunteering_or_donation_effort"
"Introduction of triticale provides farmers with diversification of animal fodders.","other_relevant_information"
"Prayers are good, but relief is even better. #PrayForTheBahamas","sympathy_and_support"
"Why are people marking themselves ""Safe in Nepal"" on facebook when they are no where near it? #NepalEarthquake","not_related_or_irrelevant"
"#EidMubarak to all those who are celebrating it today. Lets pray for peace and communal harmony in our country and dont forget to forget to pray for Kerala flood victims as well. May Allah bless us all. #EidAlAdha","sympathy_and_support"
"Hurricane Dorian is as powerful and as dangerous as hurricanes ever get. Category 5 monster likely to cause catastrophic damage over the northern Bahamas. Truly a humbling satellite presentation this morning Wow.","infrastructure_and_utility_damage"
"@aliaa08 dont put price fr thier needs....let's hold their hand... #NepalQuakeRelief","not_related_or_irrelevant"
"6 Killed in Earthquake off Northern Chile: The magnitude 8.2 earthquake set off a tsunami and forced an evacua... http://t.co/NIKpeDeRbR","injured_or_dead_people"
"BREAKING: shelter flooded in golden triangle &amp; evacuees will be moved. I worked in this area covering many storms. #heartbreaking @kfdmnews","displaced_people_and_evacuations"
"May the almighty keep everyone in Nepal at this time safe and give them courage to rise above the calamity. #NepalEarthquake","not_related_or_irrelevant"
"Good evening await answer because we dont have anybody please to help us","other_relevant_information"
"Hurricane Irma: Mandatory evacuations ordered south of Lake Okeechobee  #USA #UnitedStates #News","displaced_people_and_evacuations"
"May ALLAH protect all of us, our homeland, our city, our MIRPUR #Mirpur #minilondon #AzadKashmir #Pakistan #mirpurearthquake #meramirpur #earthquake","sympathy_and_support"
"In case you missed the article we posted the other day, here is a summary of some *tips* on giving to #HurricaneIrma &amp; other relief efforts!","other_relevant_information"
"Coastal SC medical facilities evacuating; lane reversal, general evacuation order likely  #Irma via @wyffnews4","displaced_people_and_evacuations"
"RT @BNONews: WATCH: Dramatic video shows the moment a building collapsed after the earthquake in central Mexico","infrastructure_and_utility_damage"
"(#TeamExotic) Scores Killed in Flooding in Nepal and India http://t.co/VFunqYUt8z","injured_or_dead_people"
"Dramatic photos out of #California show the raging wildfire that has killed at least 31 people: .","injured_or_dead_people"
"Update: #KeralaFloodRelief Today HelpAge Nadavayal e-Health center team conducted 2 medical camps in Edavaka Panchayat - in Palliyara Arts &amp; Sports club &amp; in Puthussery tribal colony. Hundreds of medical relief treatments being provided in worst hit areas daily. #KeralaFloods","rescue_volunteering_or_donation_effort"
"That is why the strategy has been to gradually pave the way for a richer, healthier local diet, by adding more nutritious food to it and not necessarily eliminating traditional eating habits.","rescue_volunteering_or_donation_effort"
"Turkey Offers Aid For AJK Quake Victims -  #Pakistan","rescue_volunteering_or_donation_effort"
"Driving south on Route 41 toward landfall. In Ft. Myers, not seeing major damage so far, but downed trees. Car busted at Auto Zone. #Irma","infrastructure_and_utility_damage"
"Scary wind in Olongapo, tsss. Keep safe guys. Goodnight. #RubyPh","not_related_or_irrelevant"
"Powerful earthquake hits Ecuador, killing at least 77 and injuring over 570 - Chicago Tribune: Chicago Tribune... https://t.co/NYejsKv7iM","injured_or_dead_people"
"As an informant, how can you predict an earthquake in Haiti?","other_relevant_information"
"@FloodsOrg Appreciate the RT &amp; thanks for your help on this story about flood insurance! https://t.co/BCExWjlH6z… https://t.co/VLT2UjGTQ5","unknown_or_unclassified"
"@WCKitchen is an awesome follow. They are on the ground before and after disaster strikes. They can also always use donations and volunteers","rescue_volunteering_or_donation_effort"
"New citizenship laws, which were in line with international law, were moving through the legislative procedure.","other_relevant_information"
"Hello, I have a problem. I want to make an international call but I don't have enough minutes. Please can you help me with that?","other_relevant_information"
"Forget about Bruce Jenner, what about Nepal?","not_related_or_irrelevant"
"For #smallbiz owners in #Joplin - and elsewhere - a link to the SBA's Disaster Recovery Plan http://ow.ly/51Xiv","rescue_volunteering_or_donation_effort"
"@HARRY_PRlVATE  Have a nice day Σ╗½","not_related_or_irrelevant"
"I would like to know if the school will opening for the march's month in port au prince.","rescue_volunteering_or_donation_effort"
"Strength to families in #Nepal  #NepalQuake","not_related_or_irrelevant"
"A refusal to accept foreign aid has been the norm (right?) for India since the 2004 Tsunami. For calamities thereafter same has been the stand. So, to say that the Modi govt is singling out Kerala is unfair. #KeralaFloodRelief #StandWithKerala","not_humanitarian"
"Incredible conditions being reported out of #Haiti from Hurricane #Matthew","other_relevant_information"
"Flood fury in Uttarakhand, Uttar Pradsh, Bihar, Assam; lakhs displaced: New Delhi: Lack of rain ... http://t.co/KUzfqL51wv #thehawkindia","other_relevant_information"
"Nepal 'Under-Prepared' For Massive Quake http://t.co/Na7LwkoaLo","not_related_or_irrelevant"
"Vanuatu hit by powerful cyclone ë█╥ Sky Newsσ╩Australia http://t.co/Ba0WfqZv98","other_relevant_information"
"RT @mcurtis12news: 63 dead but over 600 unaccounted for in Ca. fires.. just horrifying. 12 News #12news","injured_or_dead_people"
"Sec. Zinke Backs Trump: Years of Mismanagement Led to California Fires. I will lay this on the foot of those environmental radicals that have prevented us from managing the forests for years and, you know what, this is on them.”","not_humanitarian"
"You don't respect the promise you do,cause you did'nt put the card for someones.","other_relevant_information"
"Some damage caused to Houston by hurricane Harvey 😭 and even more @jordanebyers","infrastructure_and_utility_damage"
"Only like 5 people died in that 8.2 earthquake in Chile niggas immortal and shit","injured_or_dead_people"
"Pearls from My Eldest Brother: http://t.co/gxvxIB9QCy... http://t.co/FkafNLWW2Q","not_related_or_irrelevant"
"The extra coat hangers in my closet are moving. #sandy #iliveonelmst #forrealShit. ""@MTAInsider: Up to four feet of seawater is entering subway tunnels under the East River. #Sandy""","infrastructure_and_utility_damage"
"The news of the destruction caused by Hurricane Dorian to The Bahamas calls for action. Isle Vibes is in the process of organizing two trips to Abaco and Grand Bahama to help with relief efforts on the ground.","rescue_volunteering_or_donation_effort"
"RT @torrea40: Puerto Rico needs you, we need your help ὤFἿC἟5἟7 - @ricky_martin #HurricaneMaria #PuertoRico #PRsTRONG","sympathy_and_support"
"#ICYMI: #WATCH as a baby deer is rescued during #Irma flooding. #Rescue #Deer #Heroes #Awesome #Jacksonville #Florida #FirstCoastSTRONG","rescue_volunteering_or_donation_effort"
"A total of 270 suspects arrested during the unrest were charged last week with criminal conspiracy, unlawful assembly, culpable homicide and arson.","infrastructure_and_utility_damage"
"Hello, I search Jobs.Whenever","other_relevant_information"
"RT @Pakistannews: Pakistan, India Flood Death Toll Passes 200 - Tolerance http://t.co/8StnlybHeB - #Pakistan #floods","injured_or_dead_people"
"GST Professionals call for help to Kerala Flood Victims. #GST #GSTP #NAC #KeralaFloods #arunjaitley #gstcouncil #GSTProfessionals #TaxProfessionals #Advocate #Flood","rescue_volunteering_or_donation_effort"
"With the help of @united, we are moving this Empact Northwest Pathfinder Team into position ahead of #HurricaneDorian. These volunteers are trained in search and rescue, emergency medicine and other specializations critical in the aftermath of a storm. Safe travels! ὮBἰ0ὄD","rescue_volunteering_or_donation_effort"
"Brilliant!👇Find the truth here.👇#Irma rumor control. (Pass this along). #Resist #Indivisible #TheResistance🇺🇸✌","other_relevant_information"
"Well be traveling to Florida next week to transport animals impacted by #Irma. Help us collect donations for those shelters! #GBHS","rescue_volunteering_or_donation_effort"
"Hoping that #RubyPH will not cause power outage... Jk what storm dosen't cause power outage! ç_╩5ç_┴3 #walangpasok #projets #Deadline","not_related_or_irrelevant"
"#Nepal: A baby is named #Lahore after #PakistanArmy's performance in rescuing &amp; providing medical aid to nepalese... http://t.co/vrGVEed58v","rescue_volunteering_or_donation_effort"
"Irma Damage by Biglin Photography:  via @YouTube","infrastructure_and_utility_damage"
"Powerful earthquake, strong aftershocks hit Nepal http://t.co/baq4YHjDdX","other_relevant_information"
"Monsoon floods in Nepal and India kill 180, maroon villages: Watch the video above: Raw video of monsoon flood... http://t.co/e8xOlAKoYc","injured_or_dead_people"
"RT @channelstv: 21 Schoolchildren, Over 200 Others Killed In Mexico Earthquake. https://t.co/O2vpFzd1My https://t.co/RelIUjVkHf","unknown_or_unclassified"
"Heres a link to the YLD page with more information and the sign-up form:  Well update you when we have more information for members or how you can be of assistance. Thank you in advance for your help. And please stay safe out there. #HurricaneDorian 2/","sympathy_and_support"
"Hurricane Florence: Disaster Relief &amp; Donations | American Red Cross","rescue_volunteering_or_donation_effort"
"@MeekMill #CycloneIdai killed a lot of nice pussy bruh @MeekMill . Natural bad asses drowned dawg. Not them fake asses thats flooded the streets over there bruh","not_humanitarian"
"RT @artangeI: Asking my followers with the financial means to do so to donate to Puerto Rico. Link to @princessnokiaa GoFundMe: .","rescue_volunteering_or_donation_effort"
"Drone video shows miles of fallen power lines and poles in Avon Park, Florida, on Wednesday after Hurricane #Irma damaged the area.","infrastructure_and_utility_damage"
"As the generosity of Zimbabweans continue to manifest, the Zimbabwean Community in Namibia has made bountiful donations to the relief effort for those struck by #CycloneIdai. Govt appreciates the efforts of all those who liberally extend their giving hand.","rescue_volunteering_or_donation_effort"
"á½£1 #Soldes á¼ºE Sine Mora EX Nintendo Switch â–¶ https://t.co/YC4naV8nyd #BonPlan https://t.co/jMDBB8S6Kl","not_humanitarian"
"CHANDIGARH: Moderate to heavy rains lashed several parts of Punjab and Haryana today, leading to a flood-like situation in 150 villages where major rivers are in spate.","rescue_volunteering_or_donation_effort"
"Anyone available? https://t.co/6dZnIwPP5i","not_related_or_irrelevant"
"Batteries , cleaning supplies , razors , cough drops , wet wipes , diapers , coats , kids ' toys","other_relevant_information"
"ICYMI: tornado damage along Indian River Drive in #PalmBay WFTV #Irma","infrastructure_and_utility_damage"
"Prelim M5.5 earthquake Region Metropolitana, Chile Apr-14 09:38 UTC, updates https://t.co/lh5whcQp9D, 228 #temblor tweets/min","other_relevant_information"
"@wikileaks damn","not_related_or_irrelevant"
"As wildfires raged at both ends of California, officials released another grim statistic: Six more dead in a swath of Northern California wiped out by fire, raising the death toll there to 29:","injured_or_dead_people"
"Vanuatu on our minds. Its people on our hearts. What hurricane pam wiped out we shall build with courage &amp; love. Support Vanuatu today.","sympathy_and_support"
"There should be place on Earth where we put all stupid people like this one and pray for earthquake to happen there","sympathy_and_support"
"Moment Nepal earthquake hit (20 photos) http://t.co/qsBbHioK9a","infrastructure_and_utility_damage"
"These citizen groups using their own water crafts to help rescue people stranded in the flooding from hurricane Florence is what makes America great. Something @realDonaldTrump has nothing to do with.","rescue_volunteering_or_donation_effort"
"ë█ó http://t.co/FHEEEBI34P ë█ó Iceland volcano 917  #Icelandvolcano ë█ó Iceland Reopens Airspace Around Volcano http://t.co/TuwUlDBMiL","other_relevant_information"
"Around 20 houses in danger due to landslide: Around 20 houses in danger due to landslide 08Σ≤_ http://t.co/FHkMLfcY1u","other_relevant_information"
"RT @sambit_dash: Commendable move by Odisha govt to help in this unprecedented tragedy. @Naveen_Odisha #KeralaFloods","sympathy_and_support"
".@adamhousley shares an update on the conditions in Key Largo, Florida. #HurricaneIrma","other_relevant_information"
"Peeps! You have been so generous in the past for the people of Hawaii who lost their homes to the volcano. Now the need is even greater in California, where at least 44 people have died from the wildfires, and thousands","injured_or_dead_people"
"#EarthquakeMexico List of organisations you can donate to","rescue_volunteering_or_donation_effort"
"The outer reaches. 33,000. Steering clear. ë≈üòⁿÅë≈╙òⁿÅ  #ruby #hagupit #cloudspotting http://t.co/ZaNqrHbST5","not_related_or_irrelevant"
"So good to see the sun out and the water already gone. Happy to report we made it through Flo with minimal Inconvenience. Walked the hood today to find lots of trees and limbs down but","not_humanitarian"
"Your U.S. Coast Guard is ready to go! Please keep our D7 family in your thoughts and prayers. #hurricaneirma #uscg","sympathy_and_support"
"RT @LaurenWFTS: Emergency supplies heading to Texas this morning from #TampaBay #Harvey","requests_or_needs"
"ë█╧@DepEd_PH: ..class suspensons have been announced.. https://t.co/NmWlBoQEdR #walangpasok #RubyPHë█¥ what about Manila? http://t.co/iQzpKy7SGu","not_related_or_irrelevant"
"Death toll from #Harvey officially 37. Helicopters still pulling people out of flooded areas of East Texas.","injured_or_dead_people"
"Ambassador Bakhit briefed the U.S. delegation on the OIC humanitarian activities in the OIC Member States, as well as on the current situation in Somalia and the efforts of the OIC Humanitarian Alliance in dealing with the critical humanitarian conditions in Somalia.","not_humanitarian"
"Boost for #MakeInIndia; #deficientrainfall reported in #southernstates; and 60 companies will be referred for #insolvency.  Editor @rajeevdubey explains on The Good, The Bad and The Ugly. #NPAs #Kerala #floods @IndiaToday @aajtak","other_relevant_information"
"Primakov said that ""certain regional leaders"" who were trying to force Islamic-type state systems on the countries of Central Asia were benefitting from the destabilisation of the situation in Afghanistan, the report added.","other_relevant_information"
"If youâ€™re hungry you can help Puerto Rico https://t.co/ka8BF75W9R https://t.co/z7FMZ58Er2","not_humanitarian"
"I'm sleeping outside, could you give me a tent please?","not_humanitarian"
"Caloocan City #walangpasok http://t.co/kSQxUrYUFx","not_related_or_irrelevant"
"The Nepal earthquake news is so tragic, death toll keeps rising, now over 3,400 per news reports.","not_related_or_irrelevant"
"Things you don’t want to read - part 1:”Catastrophic storm surge flooding”.","not_humanitarian"
"As we hear about help pouring in for #KeralaFloods , it is heartening to know the relief work is moving at a good speed. May the state recover and recoup soon","rescue_volunteering_or_donation_effort"
"@UNICEFZIMBABWE @GOAL_Global @UNICEF @DFID_UK @UKinZimbabwe @HMAMelanieR Thanks @GOAL_Global. @UKinZimbabwe and @UNICEFZIMBABWE for still being in #CycloneIdai hit #Chimanimani and helping out. The people there will need help for a long long time before they can recover.","rescue_volunteering_or_donation_effort"
"#CyclonePam batters #Vanuatu. http://t.co/kRRFuDdNQu ë█_","other_relevant_information"
"So all the Catholics prayed for another earthquake in Mexico?","not_humanitarian"
"New Fire Danger Threatens to Worsen Most Disastrous Wildfire Season in California Historyâ€¦ https://t.co/toKhn20sdr https://t.co/QHPngzrMvo","unknown_or_unclassified"
"Puerto Rico was dope last night!!!!#storm https://t.co/pyZjzZUScj","not_humanitarian"
